gene_name,num_of_illumina_exps,median_illumina_mean_read2_gc_fraction,num_of_ultima_exps,median_ultima_mean_read2_gc_fraction
TM4SF19-TCTEX1D2,18.0,0.2533333333333333,24.0,0.29789676554382427
TM4SF20,21.0,0.3932584269662921,24.0,0.3872789456122789
TM4SF4,4.0,0.37222222222222223,3.0,0.3111111111111111
TM4SF5,13.0,0.5916666666666666,8.0,0.5784722222222222
TM6SF1,21.0,0.3339558521874904,24.0,0.3056483708079816
TM6SF2,1.0,0.5280898876404494,2.0,0.47777777777777775
TM7SF2,21.0,0.6245269935611689,24.0,0.5169703724327568
TM7SF3,21.0,0.4117746493087093,24.0,0.38497597708796755
TM9SF1,21.0,0.5238222222222223,24.0,0.4935926494172783
TM9SF2,21.0,0.411005202006043,24.0,0.3556202332536473
TM9SF3,21.0,0.4086142654364797,24.0,0.36020633739640906
TM9SF4,21.0,0.5015854750031965,24.0,0.527474146707874
TMA16,21.0,0.4519340507051438,24.0,0.34884000988925334
TMA7,21.0,0.4308472815525285,24.0,0.3825768985434971
TMBIM1,21.0,0.4921795349993783,24.0,0.34708567702882576
TMBIM4,21.0,0.3767374143090216,24.0,0.3409288979463957
TMBIM6,21.0,0.3919624149824324,24.0,0.37127719248980107
TMC1,19.0,0.5168539325842697,22.0,0.5243827160493828
TMC2,15.0,0.5111111111111111,5.0,0.5333333333333333
TMC3,15.0,0.5444444444444444,7.0,0.4666666666666667
TMC3-AS1,21.0,0.4488354333715159,24.0,0.38819791504407397
TMC4,21.0,0.5845315904139433,24.0,0.5447834712675815
TMC5,21.0,0.4453703703703703,24.0,0.44370498349080745
TMC6,21.0,0.6005204163330664,24.0,0.5508344944829542
TMC7,21.0,0.5285024154589372,24.0,0.5162316336474171
TMC8,21.0,0.5427088309289513,24.0,0.5282882891836536
TMCC1,21.0,0.4641710147328124,24.0,0.4081160517342074
TMCC1-AS1,21.0,0.4265211329818071,24.0,0.4035473945952498
TMCC2,21.0,0.4800073099415204,24.0,0.47595581641648405
TMCC3,21.0,0.4239780062156347,24.0,0.3974137770353729
TMCO1,21.0,0.4240681206012686,24.0,0.3844114426816436
TMCO2,14.0,0.45999999999999996,22.0,0.4179091147885474
TMCO3,21.0,0.4237065434647268,24.0,0.3991805815662489
TMCO4,21.0,0.5313790386130812,24.0,0.47777931465939116
TMCO5A,1.0,0.5056179775280899,1.0,0.4444444444444444
TMCO6,21.0,0.5165023474178404,24.0,0.5154103716979181
TMED1,21.0,0.6250068722854473,24.0,0.5129372069067805
TMED10,21.0,0.390707948578671,24.0,0.35694926026901685
TMED2,21.0,0.3961438177576505,24.0,0.3424034496277457
TMED3,21.0,0.5224522739355275,24.0,0.44413784962667313
TMED4,21.0,0.4775020992759478,24.0,0.39011425774833913
TMED5,21.0,0.3566601815823605,24.0,0.32417630114530793
TMED6,21.0,0.3951566951566951,24.0,0.33906921718422806
TMED7,21.0,0.2958501405696125,24.0,0.30195356200009316
TMED7-TICAM2,16.0,0.34640033291718675,21.0,0.3444444444444444
TMED8,21.0,0.4448821876351059,24.0,0.40379330281915743
TMED9,21.0,0.5410159302675083,24.0,0.40746115025077734
TMEFF1,21.0,0.701388888888889,23.0,0.5516800833032961
TMEFF2,21.0,0.3493827160493827,24.0,0.3045903705752162
TMEM100,20.0,0.3746296296296296,21.0,0.2859259259259259
TMEM101,21.0,0.5590013299480111,24.0,0.47399938412455855
TMEM102,21.0,0.6933911606774061,24.0,0.7041972144941463
TMEM104,21.0,0.5683965402528276,24.0,0.48297313012024456
TMEM105,19.0,0.5666666666666667,24.0,0.5822555474898357
TMEM106A,21.0,0.4902529569196235,24.0,0.49611814107404406
TMEM106B,21.0,0.3317327117327117,24.0,0.3167286751316105
TMEM106C,21.0,0.4134265822386038,24.0,0.44949553289605726
TMEM107,21.0,0.4589671601157053,24.0,0.3952037576292259
TMEM108,21.0,0.4345679012345679,24.0,0.4880381860004863
TMEM108-AS1,9.0,0.4333333333333333,3.0,0.3888888888888889
TMEM109,21.0,0.5002131804315065,24.0,0.3217770490440966
TMEM11,21.0,0.5124514374514374,24.0,0.4187642729989258
TMEM110-MUSTN1,21.0,0.3804713804713804,24.0,0.2974892349180678
TMEM115,21.0,0.5770421989934185,24.0,0.5307900266921648
TMEM116,21.0,0.4704,24.0,0.449840740269425
TMEM117,21.0,0.4178271878461782,24.0,0.336919017333078
TMEM119,17.0,0.6185185185185186,24.0,0.531705948372615
TMEM120A,21.0,0.6104482323232323,24.0,0.5679744142278826
TMEM120B,21.0,0.5414315319623785,24.0,0.5071822258704631
TMEM121,21.0,0.7082313591124164,24.0,0.5458738711773086
TMEM121B,21.0,0.475,24.0,0.36898165256905097
TMEM123,21.0,0.3402167277167277,24.0,0.29401149971556617
TMEM125,21.0,0.5391203703703703,24.0,0.48946635856946125
TMEM126A,21.0,0.3789209332469215,24.0,0.31448576706153364
TMEM126B,21.0,0.3512966633630657,24.0,0.34104145650818296
TMEM127,21.0,0.5310634328358208,24.0,0.4490343449808061
TMEM128,21.0,0.3156195811657996,24.0,0.27488869401600313
TMEM129,21.0,0.5676415000497363,24.0,0.28097166221906245
TMEM130,21.0,0.5598393574297189,24.0,0.5340609602484949
TMEM131,21.0,0.4356985223565534,24.0,0.392173731717561
TMEM131L,21.0,0.422875816993464,24.0,0.3758732103768485
TMEM132A,20.0,0.6164646464646464,24.0,0.5139069089793727
TMEM132B,16.0,0.45000000000000007,20.0,0.48696435198500165
TMEM132C,6.0,0.47,3.0,0.3111111111111111
TMEM132D,1.0,0.6777777777777778,9.0,0.5777777777777777
TMEM132E,21.0,0.6,23.0,0.5203703703703704
TMEM134,21.0,0.6243640492190616,24.0,0.48967015685707416
TMEM135,21.0,0.3703743062935412,24.0,0.33493602142788403
TMEM136,21.0,0.4567442554461355,24.0,0.35970844988663797
TMEM138,21.0,0.4933634311512415,24.0,0.37636581095513966
TMEM139,18.0,0.508888888888889,22.0,0.4467176870748299
TMEM140,21.0,0.5061870136497002,24.0,0.42484252576647663
TMEM141,21.0,0.5893155483697117,24.0,0.5007894590906983
TMEM143,21.0,0.5659420289855073,24.0,0.4510398283249727
TMEM144,21.0,0.3720310280782257,24.0,0.3399321305476075
TMEM145,21.0,0.6,23.0,0.5277777777777778
TMEM147,21.0,0.5802561543579507,24.0,0.44891813181727414
TMEM147-AS1,21.0,0.5094060097833683,24.0,0.45399778297041216
TMEM14A,21.0,0.2960302653399668,24.0,0.25998134462745837
TMEM14B,21.0,0.4000516228947538,24.0,0.3151530740013043
TMEM14C,21.0,0.409151117383091,24.0,0.29987556255669084
TMEM150A,21.0,0.5794263862332696,24.0,0.3942854549170395
TMEM150B,21.0,0.5473877851361295,24.0,0.5355249179608592
TMEM150C,21.0,0.4144801427933958,24.0,0.4378412952307317
TMEM151A,6.0,0.6322222222222222,8.0,0.5367559523809524
TMEM151B,17.0,0.6,18.0,0.4277777777777778
TMEM154,21.0,0.3819487048398091,24.0,0.3448247423472967
TMEM155,1.0,0.5333333333333333,,
TMEM156,21.0,0.4303840877914952,24.0,0.4082706413836394
TMEM158,21.0,0.3903487429034874,24.0,0.39920478029381723
TMEM159,21.0,0.5180514633667256,24.0,0.38805670160657313
TMEM160,21.0,0.7460846650161302,24.0,0.6919567055449591
TMEM161A,21.0,0.6485079365079365,24.0,0.5332494344257767
TMEM161B,21.0,0.3859438581971171,24.0,0.3534939897447932
TMEM161B-AS1,21.0,0.4136376503892428,24.0,0.39175211829939793
TMEM163,21.0,0.4106819265617549,24.0,0.4661168477662755
TMEM164,21.0,0.4586412698412698,24.0,0.3880986062237116
TMEM165,21.0,0.4307532634594863,24.0,0.3595046301703132
TMEM167A,21.0,0.3272747549451194,24.0,0.3106383993182304
TMEM167B,21.0,0.4199905235726131,24.0,0.3915656835881379
TMEM168,21.0,0.398434101783384,24.0,0.3892204887173128
TMEM169,21.0,0.5795599811612729,24.0,0.5183770664674685
TMEM17,21.0,0.4014552069122328,24.0,0.4486263281101423
TMEM170A,21.0,0.3632885632885633,24.0,0.3179909717570282
TMEM170B,21.0,0.3463055555555555,24.0,0.30434326449864035
TMEM171,5.0,0.4296296296296296,7.0,0.2833333333333333
TMEM173,21.0,0.5605580159433127,24.0,0.4991960945440625
TMEM174,,,2.0,0.4666666666666667
TMEM175,21.0,0.6664410603496898,24.0,0.4951172668721092
TMEM176A,21.0,0.5565217391304348,24.0,0.47613305491600777
TMEM176B,21.0,0.6042498719918076,24.0,0.385651302127043
TMEM177,21.0,0.47046783625731,24.0,0.46189595923011034
TMEM178A,20.0,0.40213752782682743,24.0,0.41834969760628604
TMEM178B,19.0,0.4851889683350358,24.0,0.3683066621268868
TMEM179,8.0,0.5814814814814815,6.0,0.4194444444444444
TMEM179B,21.0,0.5351265629765173,24.0,0.47748481090053096
TMEM18,21.0,0.4512213084571008,24.0,0.39173372785903227
TMEM181,21.0,0.3659653569919729,24.0,0.3369385579711749
TMEM182,21.0,0.3749800796812749,24.0,0.3765014469584622
TMEM183A,21.0,0.4651209677419355,24.0,0.4551389379042048
TMEM184A,21.0,0.5273317112733171,24.0,0.5292358981699348
TMEM184B,21.0,0.4201844701844702,24.0,0.3875893720298317
TMEM184C,21.0,0.3779792256846081,24.0,0.34117260395804105
TMEM185A,21.0,0.4771939898554885,24.0,0.37882620840494563
TMEM185B,21.0,0.4064227177434724,24.0,0.32106876584591426
TMEM186,21.0,0.4614538498326159,24.0,0.3967127190321893
TMEM187,21.0,0.4825126262626262,24.0,0.40028107690595727
TMEM189,21.0,0.4424019607843137,24.0,0.38395956953303134
TMEM189-UBE2V1,12.0,0.5027777777777778,,
TMEM19,21.0,0.3996229971724788,24.0,0.4140695607233448
TMEM190,6.0,0.6244444444444445,4.0,0.6163349163976513
TMEM191B,21.0,0.7089022757697456,22.0,0.54375
TMEM191C,21.0,0.6344170986952415,24.0,0.44014815966512255
TMEM192,21.0,0.4387488584474886,24.0,0.4468976253410448
TMEM196,14.0,0.4375042560435819,21.0,0.4210611952235183
TMEM198,20.0,0.6163510101010101,24.0,0.48556695964083985
TMEM199,21.0,0.4351574074074074,24.0,0.40296756529206945
TMEM200A,21.0,0.4086752136752137,24.0,0.3599100133931479
TMEM200B,20.0,0.44301346801346797,24.0,0.37884999181589407
TMEM200C,4.0,0.38555555555555554,5.0,0.3185185185185185
TMEM201,21.0,0.57150451887294,24.0,0.4199906809869137
TMEM202,2.0,0.4805243445692884,1.0,0.4
TMEM202-AS1,21.0,0.4593806921675774,24.0,0.42335532217186717
TMEM203,21.0,0.4803588987217306,24.0,0.4262491596509024
TMEM204,21.0,0.4479940564635958,24.0,0.4002750500555665
TMEM205,21.0,0.6098996841264882,24.0,0.5542009268894312
TMEM206,21.0,0.4006298815822625,24.0,0.3598569875946661
TMEM208,21.0,0.6011058451816745,24.0,0.4401197797504812
TMEM209,21.0,0.3596173212487412,24.0,0.3674056153714208
TMEM210,20.0,0.6028870162297129,24.0,0.5819358846964531
TMEM211,2.0,0.5633333333333334,2.0,0.5633333333333332
TMEM212,21.0,0.4642424242424242,24.0,0.3766110229788312
TMEM212-AS1,1.0,0.56,,
TMEM213,20.0,0.4850900900900901,24.0,0.5361073944706328
TMEM214,21.0,0.5441600000000001,24.0,0.5010853761937595
TMEM215,,,2.0,0.27222222222222214
TMEM216,21.0,0.5052406940945984,24.0,0.26509506905327235
TMEM217,21.0,0.4729819563152896,24.0,0.5034665452122087
TMEM218,21.0,0.3733577198597774,24.0,0.41019506375979975
TMEM219,21.0,0.5711926198964691,24.0,0.39858744866394136
TMEM220,21.0,0.3919729399391717,24.0,0.33201124512923363
TMEM220-AS1,21.0,0.5414955239599789,24.0,0.46073419057389625
TMEM221,20.0,0.4892592592592593,24.0,0.49734178774153925
TMEM222,21.0,0.6351813826146475,24.0,0.599074910422646
TMEM223,21.0,0.4909929384637556,24.0,0.5181462987850445
TMEM225,1.0,0.3666666666666666,1.0,0.4
TMEM225B,21.0,0.4771171171171171,24.0,0.40065668211617433
TMEM229A,,,2.0,0.42407407407407405
TMEM229B,21.0,0.5986321548821549,24.0,0.47663336205215023
TMEM230,21.0,0.3870388521912067,24.0,0.3141958716531408
TMEM231,21.0,0.3921221452399281,24.0,0.38202315882355997
TMEM232,21.0,0.3691489361702127,24.0,0.35439065157573485
TMEM233,20.0,0.4826315789473684,24.0,0.49562531701688006
TMEM234,21.0,0.5678062678062679,24.0,0.5387714186275632
TMEM235,5.0,0.5666666666666667,4.0,0.3472222222222222
TMEM236,21.0,0.4248055315471045,24.0,0.4457916239068701
TMEM237,21.0,0.3836864771748492,24.0,0.34910826002923384
TMEM238,21.0,0.7514211886304909,24.0,0.5743670035205113
TMEM238L,17.0,0.4868913857677903,20.0,0.4065404040404039
TMEM239,1.0,0.5733333333333334,7.0,0.5444444444444444
TMEM240,21.0,0.671864406779661,24.0,0.5040794953048656
TMEM241,21.0,0.4502290950744559,24.0,0.4853598134395391
TMEM242,21.0,0.4041219686626356,24.0,0.37578934903362793
TMEM243,21.0,0.3156010230179027,24.0,0.3173796220996846
TMEM244,11.0,0.3977528089887641,4.0,0.37887016229712855
TMEM245,21.0,0.4119835390946502,24.0,0.39306422181313516
TMEM246,21.0,0.3946028393758066,24.0,0.42043004156139835
TMEM246-AS1,19.0,0.482716049382716,23.0,0.4073942790626027
TMEM248,21.0,0.4082472438994178,24.0,0.30179892591676444
TMEM249,20.0,0.5231944444444445,24.0,0.5268518518518519
TMEM25,21.0,0.5163027656477438,24.0,0.4923172672232818
TMEM250,21.0,0.5957809330628804,24.0,0.5435102603107426
TMEM251,21.0,0.3063014918726341,24.0,0.2718257650115077
TMEM252,6.0,0.3787037037037037,5.0,0.2666666666666666
TMEM253,21.0,0.5012345679012346,24.0,0.5031337903666382
TMEM254,21.0,0.3995726495726496,24.0,0.3588334765278846
TMEM254-AS1,21.0,0.4851851851851852,24.0,0.5231580967350107
TMEM255A,19.0,0.3648148148148147,22.0,0.3528449328449328
TMEM255B,21.0,0.5650442477876106,24.0,0.4948651917402732
TMEM256,21.0,0.5523766516956323,24.0,0.38242864930220133
TMEM256-PLSCR3,19.0,0.6333333333333333,10.0,0.6935185185185184
TMEM258,21.0,0.4873871383821632,24.0,0.38810778021359704
TMEM259,21.0,0.6503628766219485,24.0,0.39098907892945844
TMEM26,9.0,0.4266666666666667,13.0,0.3666666666666666
TMEM26-AS1,1.0,0.6555555555555556,1.0,0.3888888888888889
TMEM260,21.0,0.372227533460803,24.0,0.3319785123735528
TMEM262,21.0,0.6000000000000001,24.0,0.5423569023569024
TMEM263,21.0,0.4278049369304122,24.0,0.43416013631143274
TMEM266,21.0,0.5238095238095238,24.0,0.5846945001257463
TMEM267,21.0,0.2919986023759608,24.0,0.2816919928761372
TMEM268,21.0,0.4563674321503131,24.0,0.4080115877873972
TMEM269,21.0,0.4277777777777778,24.0,0.397710729437717
TMEM270,,,2.0,0.4767094017094017
TMEM272,21.0,0.4625,24.0,0.3933134371329644
TMEM273,21.0,0.445063327576281,24.0,0.3770064966990472
TMEM30A,21.0,0.365773837892797,24.0,0.33341452523523407
TMEM30B,20.0,0.38349206349206344,23.0,0.3820261437908496
TMEM31,21.0,0.4297777777777777,24.0,0.3058416673228863
TMEM33,21.0,0.3451061351966544,24.0,0.3200560003025026
TMEM35A,5.0,0.5,8.0,0.391033966033966
TMEM35B,21.0,0.6364444444444445,24.0,0.5504993270398665
TMEM37,18.0,0.5482955018348277,20.0,0.5119462916906803
TMEM38A,21.0,0.5301333333333333,24.0,0.5487035698565395
TMEM38B,21.0,0.3492945883343861,24.0,0.3449187778955721
TMEM39A,21.0,0.3858066602004526,24.0,0.3809412145036406
TMEM39B,21.0,0.5650553342186808,24.0,0.3398400253414895
TMEM40,21.0,0.5678053117650433,24.0,0.5361755363424556
TMEM41A,21.0,0.5023436891691972,24.0,0.4873784542112375
TMEM41B,21.0,0.3771476275111757,24.0,0.30115754629060315
TMEM42,21.0,0.4666088121555373,24.0,0.38060618554251313
TMEM43,21.0,0.412497859955487,24.0,0.3577800706635421
TMEM44,21.0,0.5514637730304057,24.0,0.5518271211928742
TMEM44-AS1,21.0,0.4965695792880259,24.0,0.43762769860204787
TMEM45A,21.0,0.3644684252597922,24.0,0.3501619867020812
TMEM45B,21.0,0.4606060606060606,24.0,0.4862724839340803
TMEM47,16.0,0.3408192883895131,23.0,0.3457854406130268
TMEM50A,21.0,0.3553767681548088,24.0,0.2768123266002846
TMEM50B,21.0,0.4161001249407609,24.0,0.384503332453562
TMEM51,21.0,0.4835667600373483,24.0,0.40224006794928263
TMEM51-AS1,13.0,0.4851851851851851,21.0,0.5054232589264526
TMEM52,19.0,0.6688888888888889,23.0,0.5309977174282394
TMEM52B,19.0,0.4777777777777777,24.0,0.3611193761163124
TMEM53,21.0,0.5712115643758422,24.0,0.5087070848762645
TMEM54,18.0,0.6308333333333334,22.0,0.46259259259259256
TMEM56,21.0,0.4130156096825277,24.0,0.437569697550181
TMEM56-RWDD3,21.0,0.2966049382716049,24.0,0.30575904257408537
TMEM59,21.0,0.3551952993305399,24.0,0.3062360613446703
TMEM59L,8.0,0.6172596754057429,6.0,0.5597222222222222
TMEM60,21.0,0.3670564582307566,24.0,0.3396537115236791
TMEM61,16.0,0.5326984126984127,18.0,0.3333333333333333
TMEM62,21.0,0.5033554922443811,24.0,0.4344873073946055
TMEM63A,21.0,0.5305607749801662,24.0,0.5040892018045413
TMEM63B,21.0,0.5984481688392302,24.0,0.37368151378720194
TMEM63C,21.0,0.6095959595959596,24.0,0.47212584775787025
TMEM64,21.0,0.329156626506024,24.0,0.28958832186713773
TMEM65,21.0,0.380540858318636,24.0,0.34248109776879626
TMEM67,21.0,0.3660241796200345,24.0,0.3972682356313489
TMEM68,21.0,0.3568010752688172,24.0,0.3397299748987572
TMEM69,21.0,0.3979439938586829,24.0,0.2862667631892366
TMEM70,21.0,0.3116510903426791,24.0,0.28663005736848707
TMEM71,21.0,0.404390243902439,24.0,0.32433217932110375
TMEM72,20.0,0.5492247110924153,24.0,0.4901411604254481
TMEM72-AS1,20.0,0.5113888888888889,24.0,0.41780921388992526
TMEM74,20.0,0.32499999999999996,24.0,0.3013914656771799
TMEM74B,19.0,0.5661192739844425,24.0,0.44787037037037036
TMEM78,19.0,0.5416666666666667,24.0,0.5621031746031746
TMEM79,21.0,0.5484168105929764,24.0,0.4109769747938355
TMEM80,21.0,0.4260802469135802,24.0,0.36226861179315006
TMEM81,21.0,0.4736559139784946,24.0,0.37338465239714214
TMEM82,1.0,0.6666666666666666,1.0,0.4313725490196078
TMEM86A,21.0,0.5507309941520467,24.0,0.48050605336658303
TMEM86B,21.0,0.5811851851851852,24.0,0.6240477799078457
TMEM87A,21.0,0.4080659314597414,24.0,0.3886231617518444
TMEM87B,21.0,0.3679176439927026,24.0,0.3474114639831663
TMEM88,21.0,0.5585185185185185,24.0,0.5398632551629996
TMEM88B,7.0,0.7333333333333334,3.0,0.8666666666666667
TMEM89,4.0,0.6103932584269662,12.0,0.5712962962962962
TMEM8A,21.0,0.5816852451156658,24.0,0.4628408897214607
TMEM8B,21.0,0.5085568326947637,24.0,0.4105263514145506
TMEM9,21.0,0.558237708741487,24.0,0.377124763072214
TMEM91,21.0,0.6039158287726444,24.0,0.5829083605023007
TMEM92,21.0,0.5238095238095238,24.0,0.5030750189503269
TMEM92-AS1,21.0,0.4042145593869731,24.0,0.412037037037037
TMEM94,21.0,0.5999840700915969,24.0,0.36970700072579576
TMEM95,5.0,0.64,18.0,0.5496278715424285
TMEM97,21.0,0.4450407473663287,24.0,0.4320644463556518
TMEM98,21.0,0.439423240033927,24.0,0.3256099377246785
TMEM99,21.0,0.4972345679012346,24.0,0.43056116412257184
TMEM9B,21.0,0.4237583395107487,24.0,0.3603088436470953
TMEM9B-AS1,21.0,0.5487891737891738,24.0,0.5641978566091882
TMF1,21.0,0.3889583746939316,24.0,0.3727147744166288
TMIE,21.0,0.5572327044025157,24.0,0.5144448094542331
TMIGD1,1.0,0.32,4.0,0.3619883040935672
TMIGD2,21.0,0.5853636363636363,24.0,0.5381867905569462
TMIGD3,21.0,0.4676328502415459,24.0,0.42480240222832044
TMLHE,21.0,0.4326388888888888,24.0,0.39943302898907235
TMLHE-AS1,21.0,0.513888888888889,24.0,0.5454316508865635
TMOD1,21.0,0.4855016181229773,24.0,0.3876941325448213
TMOD2,21.0,0.422062350119904,24.0,0.3966020037684284
TMOD3,21.0,0.4285773668745072,24.0,0.41090071364321806
TMOD4,18.0,0.4852777777777778,18.0,0.4632132132132132
TMPO,21.0,0.5303419369071255,24.0,0.4680807777319942
TMPO-AS1,21.0,0.4255813953488372,24.0,0.37033857340440524
TMPPE,21.0,0.5095906432748538,24.0,0.4725029250309925
TMPRSS11A,21.0,0.3355555555555555,24.0,0.3477316866604647
TMPRSS11B,17.0,0.4606741573033708,24.0,0.5448938225005548
TMPRSS11D,17.0,0.4095238095238095,19.0,0.3933333333333333
TMPRSS11E,6.0,0.3033333333333333,19.0,0.38
TMPRSS11F,5.0,0.4,8.0,0.3777777777777777
TMPRSS12,15.0,0.5222222222222221,21.0,0.3930555555555555
TMPRSS13,21.0,0.5639846743295018,24.0,0.4718859371526468
TMPRSS15,3.0,0.3944444444444445,4.0,0.2888888888888888
TMPRSS2,20.0,0.5243181818181818,24.0,0.5623889388040332
TMPRSS3,17.0,0.4666666666666667,22.0,0.3538808918645425
TMPRSS4,18.0,0.51010101010101,23.0,0.4740740740740741
TMPRSS5,21.0,0.5732323232323232,24.0,0.3855339148189346
TMPRSS6,11.0,0.6055555555555556,8.0,0.6265151515151515
TMPRSS7,19.0,0.5666666666666667,23.0,0.5497635933806146
TMPRSS9,21.0,0.6293785828938316,24.0,0.6258760178010591
TMSB10,21.0,0.5798187092229108,24.0,0.3992818908597082
TMSB15A,21.0,0.4141768127461253,24.0,0.320160757183512
TMSB15B,21.0,0.4601921921921921,24.0,0.3854448556904957
TMSB15B-AS1,21.0,0.5906906906906907,24.0,0.5190858120064576
TMSB4X,21.0,0.4752033012457654,24.0,0.2586162330221734
TMSB4Y,20.0,0.35454465141164904,24.0,0.35874434317170323
TMTC1,21.0,0.3932367149758454,24.0,0.34946248540666447
TMTC2,21.0,0.4838014184397163,24.0,0.3932215463797959
TMTC3,21.0,0.3644381669805399,24.0,0.3339633982273783
TMTC4,21.0,0.4048375812093953,24.0,0.3675967724672362
TMUB1,21.0,0.7164508258258259,24.0,0.6136439126520772
TMUB2,21.0,0.5661816089119086,24.0,0.5338474961688564
TMX1,21.0,0.3569780737153618,24.0,0.3429827285324494
TMX2,21.0,0.4198175547174677,24.0,0.4618581229089744
TMX2-CTNND1,14.0,0.5083333333333333,1.0,0.4888888888888889
TMX3,21.0,0.3609143049932523,24.0,0.3750272130289982
TMX4,21.0,0.4086665612981402,24.0,0.4113513643510818
TNC,20.0,0.45909090909090905,24.0,0.5035556132425427
TNF,21.0,0.5063829787234043,24.0,0.50486964483845
TNFAIP1,21.0,0.4496867167919799,24.0,0.404514827163442
TNFAIP2,21.0,0.5643823883237316,24.0,0.5544115360399994
TNFAIP3,21.0,0.409865005192108,24.0,0.40596988975492165
TNFAIP6,21.0,0.350109085242325,24.0,0.32243062213352025
TNFAIP8,21.0,0.3512855420402756,24.0,0.34559191801508254
TNFAIP8L1,21.0,0.5303770137850855,24.0,0.5252236265284189
TNFAIP8L2,21.0,0.5302658311156895,24.0,0.5104209478316032
TNFAIP8L3,18.0,0.4912401165210154,24.0,0.508740009552381
TNFRSF10A,21.0,0.4542332415059688,24.0,0.5201920006317613
TNFRSF10A-AS1,21.0,0.2851851851851851,23.0,0.3594444444444444
TNFRSF10B,21.0,0.4403566529492455,24.0,0.30802364828557044
TNFRSF10C,21.0,0.5768440709617181,24.0,0.5329305772066966
TNFRSF10D,21.0,0.4510998575724007,24.0,0.4376928032005567
TNFRSF11A,21.0,0.4694866710729235,24.0,0.4232384228652245
TNFRSF11B,19.0,0.4055555555555555,24.0,0.3889117914010565
TNFRSF12A,21.0,0.5873942969518191,24.0,0.45246276557658505
TNFRSF13B,21.0,0.593267217630854,24.0,0.5671802343862102
TNFRSF13C,21.0,0.503544061302682,24.0,0.42422574245015304
TNFRSF14,21.0,0.6072074645339427,24.0,0.45452450700567765
TNFRSF14-AS1,21.0,0.6064905660377359,24.0,0.5848863793159822
TNFRSF17,21.0,0.3782051282051282,24.0,0.31530168933985314
TNFRSF18,21.0,0.6875539568345324,24.0,0.6288576807069399
TNFRSF19,21.0,0.3761702127659574,24.0,0.30636907768364074
TNFRSF1A,21.0,0.448711025134674,24.0,0.49429594673430477
TNFRSF1B,21.0,0.5516585479007191,24.0,0.5315741617880227
TNFRSF21,21.0,0.4695906432748538,24.0,0.42896061851417205
TNFRSF25,21.0,0.5687232219365895,24.0,0.5022234171919067
TNFRSF4,21.0,0.7085493827160494,24.0,0.5840194065536994
TNFRSF8,21.0,0.5813953488372093,24.0,0.45642060563230985
TNFRSF9,21.0,0.48,24.0,0.4913203594286406
